DATASET = ORTEC Early VeRoLog 2019 - easy
NAME = Instance 9 easy

DAYS = 45
TRUCK_CAPACITY = 18
TRUCK_MAX_DISTANCE = 1075

TRUCK_DISTANCE_COST = 10
TRUCK_DAY_COST = 100
TRUCK_COST = 100000
TECHNICIAN_DISTANCE_COST = 1000
TECHNICIAN_DAY_COST = 100
TECHNICIAN_COST = 10000

MACHINES = 6
	1	8	205
	2	3	510
	3	3	265
	4	8	60
	5	4	230
	6	8	420

LOCATIONS = 165
	1	457	296
	2	398	281
	3	258	471
	4	621	363
	5	539	518
	6	165	361
	7	240	367
	8	399	570
	9	682	712
	10	386	254
	11	264	314
	12	543	163
	13	550	1
	14	283	551
	15	542	358
	16	342	373
	17	501	651
	18	456	456
	19	161	333
	20	265	505
	21	574	345
	22	283	474
	23	206	323
	24	669	656
	25	253	498
	26	197	382
	27	634	417
	28	364	395
	29	558	391
	30	522	358
	31	698	355
	32	531	349
	33	305	495
	34	334	451
	35	452	461
	36	548	235
	37	258	340
	38	247	330
	39	234	321
	40	298	463
	41	547	498
	42	295	266
	43	337	449
	44	268	310
	45	186	385
	46	578	741
	47	336	414
	48	585	181
	49	545	341
	50	308	465
	51	735	596
	52	690	378
	53	198	379
	54	326	457
	55	665	359
	56	355	231
	57	561	683
	58	397	273
	59	314	483
	60	603	327
	61	454	373
	62	357	744
	63	541	426
	64	208	364
	65	252	342
	66	681	758
	67	187	387
	68	523	282
	69	555	702
	70	303	430
	71	309	466
	72	308	475
	73	545	499
	74	398	291
	75	345	497
	76	398	417
	77	381	174
	78	547	499
	79	301	554
	80	703	591
	81	610	702
	82	621	617
	83	189	310
	84	444	514
	85	468	199
	86	495	572
	87	247	346
	88	267	479
	89	634	348
	90	339	393
	91	261	235
	92	696	766
	93	627	705
	94	436	439
	95	301	554
	96	187	216
	97	568	379
	98	610	393
	99	369	289
	100	578	705
	101	360	331
	102	311	449
	103	755	672
	104	231	341
	105	350	227
	106	182	334
	107	480	361
	108	317	258
	109	315	483
	110	266	468
	111	548	498
	112	501	65
	113	408	272
	114	529	278
	115	235	352
	116	191	393
	117	646	540
	118	541	39
	119	542	326
	120	183	339
	121	288	256
	122	268	307
	123	736	424
	124	365	387
	125	261	372
	126	612	347
	127	585	179
	128	179	339
	129	585	385
	130	719	581
	131	244	352
	132	343	613
	133	471	205
	134	670	468
	135	529	358
	136	387	329
	137	0	170
	138	757	440
	139	597	591
	140	288	645
	141	279	538
	142	490	304
	143	546	741
	144	435	172
	145	301	449
	146	258	476
	147	788	641
	148	612	347
	149	533	619
	150	280	540
	151	199	378
	152	201	345
	153	511	311
	154	502	718
	155	268	207
	156	258	454
	157	384	391
	158	730	426
	159	478	319
	160	285	473
	161	537	337
	162	602	353
	163	267	457
	164	347	391
	165	446	676

REQUESTS = 450
	1	5	1	5	3	3
	2	113	1	2	6	2
	3	15	1	5	1	1
	4	41	1	3	6	2
	5	140	1	5	4	1
	6	68	1	3	2	3
	7	31	1	5	4	1
	8	67	1	5	4	2
	9	55	2	4	4	1
	10	136	2	5	3	3
	11	41	2	5	5	1
	12	23	2	4	5	2
	13	4	2	5	6	1
	14	52	2	3	5	1
	15	73	2	7	4	1
	16	4	2	3	2	3
	17	49	2	6	2	3
	18	110	2	6	1	2
	19	32	2	5	4	1
	20	10	2	4	6	1
	21	58	2	5	6	1
	22	114	2	6	2	1
	23	58	3	8	1	2
	24	132	3	5	2	2
	25	60	3	4	5	1
	26	127	3	8	6	1
	27	42	3	5	2	3
	28	108	3	5	3	1
	29	29	3	5	3	3
	30	21	3	7	2	3
	31	87	3	7	5	3
	32	102	3	4	1	1
	33	121	3	6	6	2
	34	57	3	5	6	1
	35	68	4	9	6	2
	36	22	4	9	6	1
	37	3	4	8	1	1
	38	65	4	9	3	3
	39	106	4	6	1	2
	40	144	4	5	5	2
	41	14	4	8	5	2
	42	93	5	8	6	2
	43	77	5	6	4	1
	44	109	5	7	1	1
	45	122	5	7	1	2
	46	47	5	7	5	3
	47	27	5	8	1	2
	48	67	5	8	2	2
	49	60	5	8	3	2
	50	38	5	7	2	1
	51	20	6	9	1	1
	52	105	6	11	4	2
	53	30	6	9	2	3
	54	144	6	11	5	3
	55	30	6	10	6	2
	56	113	6	10	2	1
	57	79	6	7	1	2
	58	144	6	9	2	1
	59	5	6	10	6	1
	60	117	6	7	4	2
	61	136	7	9	1	2
	62	54	7	11	4	2
	63	90	7	12	2	3
	64	16	7	9	5	2
	65	111	7	11	1	1
	66	58	7	8	4	2
	67	13	7	10	2	2
	68	120	7	9	4	1
	69	146	7	11	3	2
	70	146	7	9	4	2
	71	114	7	11	6	1
	72	10	7	8	6	1
	73	15	7	12	5	3
	74	40	7	10	4	1
	75	54	8	10	3	2
	76	34	8	13	3	3
	77	142	8	12	5	3
	78	37	8	11	2	1
	79	21	8	11	1	1
	80	79	8	13	3	1
	81	111	8	10	3	3
	82	115	8	13	6	1
	83	65	8	10	5	1
	84	10	8	10	4	1
	85	6	9	13	6	2
	86	6	9	11	1	2
	87	131	9	12	6	1
	88	22	9	10	6	2
	89	83	9	12	5	3
	90	47	9	10	5	3
	91	137	9	14	6	1
	92	128	9	12	1	2
	93	50	10	13	1	2
	94	53	10	13	4	1
	95	68	10	13	1	2
	96	61	10	13	3	2
	97	141	10	14	1	2
	98	36	10	12	2	1
	99	103	10	15	2	2
	100	61	10	14	1	2
	101	36	11	12	6	1
	102	88	11	12	5	1
	103	80	11	15	5	2
	104	106	11	16	4	2
	105	136	11	16	3	2
	106	53	11	12	5	1
	107	72	11	15	1	2
	108	30	11	15	1	1
	109	21	11	12	2	3
	110	94	11	13	3	2
	111	28	11	13	2	2
	112	70	11	15	4	2
	113	134	11	15	4	1
	114	134	11	16	3	3
	115	32	12	16	1	1
	116	134	12	15	1	2
	117	94	12	15	1	2
	118	104	12	16	2	1
	119	121	12	14	5	2
	120	30	12	15	2	1
	121	103	12	16	3	1
	122	15	12	13	1	2
	123	10	12	15	3	3
	124	48	12	17	5	1
	125	111	12	17	3	2
	126	101	12	13	2	2
	127	116	12	14	3	3
	128	37	12	14	2	2
	129	122	13	17	3	1
	130	57	13	15	4	1
	131	13	13	18	3	2
	132	8	13	15	6	1
	133	20	13	18	5	2
	134	130	13	14	3	1
	135	72	13	16	5	2
	136	18	13	17	2	3
	137	102	13	14	4	1
	138	117	13	18	6	2
	139	55	13	14	6	2
	140	29	13	18	4	1
	141	109	14	17	5	3
	142	22	14	16	6	1
	143	64	14	16	6	1
	144	65	14	16	4	1
	145	139	14	15	5	1
	146	43	14	19	5	2
	147	50	14	16	1	1
	148	53	14	15	2	2
	149	99	14	17	4	2
	150	68	14	15	4	1
	151	73	14	19	3	2
	152	5	15	19	2	1
	153	93	15	20	1	1
	154	75	15	17	5	1
	155	51	15	17	5	2
	156	78	15	18	2	1
	157	108	15	18	2	1
	158	84	15	17	3	3
	159	42	15	20	6	1
	160	10	15	18	6	2
	161	123	15	16	6	1
	162	82	15	20	4	1
	163	39	15	20	5	3
	164	65	15	19	5	2
	165	116	16	18	6	1
	166	3	16	17	4	1
	167	124	16	21	1	2
	168	127	16	17	6	1
	169	27	16	20	3	2
	170	52	16	20	6	2
	171	113	16	20	2	3
	172	125	16	19	1	1
	173	120	16	21	1	2
	174	99	16	18	2	3
	175	107	17	22	5	1
	176	15	17	22	4	2
	177	117	17	18	5	2
	178	76	17	18	4	1
	179	17	17	18	2	1
	180	38	17	22	4	2
	181	66	17	19	3	2
	182	29	17	20	1	1
	183	55	17	21	5	3
	184	93	17	22	3	3
	185	5	18	22	4	2
	186	105	18	20	3	3
	187	84	18	19	5	1
	188	60	18	21	6	2
	189	121	18	19	1	1
	190	88	18	19	6	1
	191	73	18	20	2	2
	192	14	18	21	5	3
	193	143	18	20	5	1
	194	3	18	19	1	2
	195	78	18	19	4	1
	196	84	18	20	2	1
	197	33	18	21	5	3
	198	133	18	21	6	2
	199	102	18	19	3	3
	200	124	18	19	6	1
	201	97	19	21	4	1
	202	128	19	21	3	2
	203	105	19	23	5	3
	204	21	19	23	1	1
	205	131	19	24	3	3
	206	83	19	20	1	2
	207	37	19	21	1	2
	208	97	19	22	2	3
	209	31	19	21	1	2
	210	22	19	21	5	2
	211	5	19	21	4	2
	212	115	19	23	3	1
	213	7	19	20	3	3
	214	30	19	22	5	3
	215	105	19	23	3	3
	216	34	20	21	5	2
	217	39	20	25	1	2
	218	70	20	21	3	1
	219	7	20	21	6	2
	220	80	20	22	4	1
	221	24	20	23	1	2
	222	46	20	22	5	2
	223	20	20	25	6	1
	224	87	20	25	4	2
	225	119	20	22	6	2
	226	117	20	25	2	3
	227	50	20	25	6	1
	228	48	20	25	5	2
	229	76	20	21	3	2
	230	107	20	23	5	3
	231	24	20	24	4	2
	232	78	20	21	5	1
	233	117	20	22	4	1
	234	45	21	25	2	2
	235	102	21	26	5	2
	236	111	21	24	5	1
	237	82	21	26	2	3
	238	123	21	26	1	1
	239	20	21	23	3	1
	240	70	21	25	1	2
	241	34	21	22	4	2
	242	145	21	23	2	2
	243	112	21	23	1	1
	244	71	22	27	2	1
	245	38	22	25	3	1
	246	108	22	27	4	1
	247	140	22	25	6	2
	248	88	22	27	4	1
	249	22	22	23	1	2
	250	78	23	25	6	1
	251	63	23	26	2	3
	252	122	23	28	2	1
	253	35	23	25	6	1
	254	73	23	25	5	3
	255	137	23	26	5	1
	256	33	23	28	5	1
	257	15	23	27	4	2
	258	51	23	28	6	2
	259	76	23	26	2	1
	260	106	24	28	1	1
	261	151	24	27	4	2
	262	2	24	28	1	2
	263	130	24	26	5	1
	264	138	24	28	1	2
	265	32	24	27	1	2
	266	93	24	26	1	1
	267	144	24	27	5	1
	268	134	24	27	4	1
	269	37	24	26	1	1
	270	103	24	26	1	1
	271	120	24	27	4	2
	272	148	25	29	5	1
	273	23	25	28	6	2
	274	42	25	27	6	2
	275	19	25	28	6	2
	276	22	25	26	3	3
	277	83	25	29	3	1
	278	109	25	29	3	3
	279	100	25	30	5	3
	280	13	25	29	1	1
	281	70	25	27	5	2
	282	87	25	26	3	2
	283	123	25	29	3	1
	284	51	25	29	5	1
	285	36	26	29	3	1
	286	6	26	27	3	2
	287	22	26	27	6	1
	288	124	26	28	5	2
	289	69	26	28	6	2
	290	76	26	29	2	1
	291	11	26	31	1	1
	292	11	26	29	2	2
	293	16	26	31	3	1
	294	64	26	31	5	3
	295	8	26	31	5	1
	296	45	26	29	5	1
	297	59	26	31	6	2
	298	57	26	27	3	3
	299	44	27	28	5	3
	300	96	27	30	2	1
	301	46	27	30	4	2
	302	28	27	32	6	2
	303	120	27	32	3	2
	304	49	27	29	6	1
	305	26	27	29	1	2
	306	114	27	31	4	2
	307	80	27	29	5	2
	308	125	27	32	6	2
	309	10	27	32	1	1
	310	33	27	32	6	1
	311	84	27	32	1	2
	312	55	27	31	4	2
	313	114	27	32	4	1
	314	112	28	33	3	2
	315	19	28	30	2	3
	316	40	28	31	5	2
	317	120	28	31	6	2
	318	109	28	33	2	2
	319	3	28	30	3	2
	320	90	28	31	6	2
	321	34	28	32	3	1
	322	41	28	31	1	2
	323	132	28	31	4	1
	324	58	28	33	3	3
	325	106	29	30	4	2
	326	68	29	31	3	3
	327	47	29	32	1	2
	328	36	29	34	4	1
	329	136	29	31	1	1
	330	79	29	33	5	2
	331	60	29	30	3	1
	332	100	29	32	4	1
	333	11	29	34	3	2
	334	49	29	33	5	2
	335	141	29	34	3	3
	336	10	29	32	6	1
	337	83	29	33	1	2
	338	4	29	34	6	2
	339	131	30	31	4	1
	340	140	30	33	6	2
	341	24	30	33	5	1
	342	13	30	35	1	1
	343	138	30	32	6	2
	344	150	30	35	6	2
	345	109	30	34	5	3
	346	79	30	31	6	2
	347	40	30	34	4	1
	348	101	30	31	4	2
	349	43	30	31	5	3
	350	80	30	33	3	3
	351	118	30	32	4	1
	352	151	30	34	6	2
	353	13	30	35	4	1
	354	143	30	35	4	1
	355	71	30	32	6	1
	356	135	30	33	6	2
	357	132	31	35	1	1
	358	150	31	36	5	3
	359	60	31	32	4	1
	360	129	31	32	6	1
	361	121	31	32	2	2
	362	28	31	33	6	2
	363	19	31	33	2	1
	364	36	31	32	3	3
	365	150	31	34	6	1
	366	140	31	34	6	2
	367	50	31	35	3	2
	368	58	31	35	3	2
	369	30	31	36	5	2
	370	140	31	34	1	2
	371	17	32	35	4	2
	372	92	32	34	2	2
	373	139	32	34	6	2
	374	65	32	37	1	1
	375	120	32	34	3	2
	376	140	32	37	5	3
	377	16	32	35	5	3
	378	26	32	33	3	2
	379	44	32	34	1	2
	380	28	32	33	2	3
	381	22	33	36	6	1
	382	49	33	38	2	3
	383	123	33	34	2	1
	384	44	33	38	1	1
	385	3	33	36	4	2
	386	72	33	34	3	3
	387	112	34	37	4	1
	388	123	34	37	3	3
	389	102	34	39	4	1
	390	42	34	36	5	2
	391	118	34	37	5	3
	392	32	34	39	3	2
	393	81	34	37	6	2
	394	127	34	37	4	2
	395	91	34	36	5	2
	396	106	34	37	3	3
	397	102	34	39	5	1
	398	59	34	35	6	2
	399	84	34	39	5	1
	400	97	34	35	3	1
	401	74	35	40	6	1
	402	79	35	40	1	2
	403	39	35	40	2	2
	404	69	35	37	5	3
	405	89	35	39	4	2
	406	151	35	40	4	1
	407	11	35	38	3	2
	408	120	35	38	4	1
	409	13	35	40	1	1
	410	110	35	37	5	2
	411	12	35	39	1	1
	412	122	35	38	4	1
	413	113	36	38	2	2
	414	4	36	41	4	2
	415	67	36	41	6	1
	416	118	36	37	6	1
	417	107	36	41	5	2
	418	114	36	41	4	2
	419	145	36	41	5	2
	420	73	36	40	6	2
	421	75	36	39	6	1
	422	31	36	37	2	2
	423	53	36	38	5	1
	424	6	37	40	4	1
	425	101	37	40	5	3
	426	82	37	41	3	2
	427	137	37	41	1	2
	428	103	37	42	4	2
	429	119	37	39	2	2
	430	54	37	38	4	1
	431	24	37	42	2	1
	432	127	38	40	3	3
	433	70	38	41	3	1
	434	146	38	42	6	1
	435	125	38	40	4	2
	436	8	38	40	5	2
	437	49	38	39	5	3
	438	105	38	41	4	1
	439	14	38	42	4	2
	440	72	38	42	1	2
	441	41	39	44	6	1
	442	69	39	43	2	3
	443	83	39	41	4	1
	444	62	39	41	3	3
	445	17	39	40	1	1
	446	143	39	43	1	1
	447	108	39	44	1	1
	448	37	39	40	3	2
	449	70	39	43	6	2
	450	143	39	42	6	1

TECHNICIANS = 550
1	43	700	8	0	0	1	0	0	0	
2	101	790	8	1	0	0	0	1	1	
3	45	370	10	1	0	1	0	1	0	
4	30	225	8	0	1	1	1	0	0	
5	28	815	8	0	0	0	1	0	0	
6	83	450	9	1	1	0	0	0	0	
7	11	280	10	1	0	1	0	0	0	
8	1	320	6	0	1	1	0	0	0	
9	86	515	6	0	1	0	0	0	1	
10	1	150	5	0	1	1	0	0	1	
11	15	340	7	1	0	1	1	0	0	
12	8	200	10	1	1	0	0	1	0	
13	71	440	7	0	0	0	1	1	0	
14	113	350	7	1	1	0	0	0	0	
15	1	250	5	0	0	0	0	1	1	
16	47	630	5	0	1	0	0	0	1	
17	90	270	10	0	0	0	0	1	1	
18	152	820	7	0	0	0	1	0	0	
19	146	680	10	0	0	0	0	0	1	
20	5	570	9	1	0	0	0	1	0	
21	90	850	8	0	0	1	0	1	0	
22	8	740	7	0	1	1	0	0	0	
23	71	595	8	1	0	1	0	1	0	
24	47	405	5	1	1	0	0	0	0	
25	136	920	7	0	0	1	1	0	0	
26	82	735	6	0	1	0	1	0	1	
27	118	295	8	0	0	0	1	0	1	
28	153	505	5	0	0	1	0	0	0	
29	68	200	9	0	0	0	1	0	0	
30	149	160	6	0	1	1	0	1	0	
31	81	555	9	0	0	0	1	0	1	
32	5	420	9	0	0	0	0	1	1	
33	1	540	10	0	0	0	0	1	0	
34	154	615	5	0	0	0	1	0	0	
35	46	815	8	0	0	0	1	0	0	
36	133	405	9	0	0	0	1	0	1	
37	155	700	9	1	0	1	1	0	0	
38	156	195	7	0	0	1	0	0	1	
39	157	255	8	0	1	0	0	0	0	
40	1	130	9	0	0	1	0	1	0	
41	7	620	10	1	0	1	0	0	1	
42	126	420	8	0	1	0	1	0	0	
43	119	650	8	0	1	0	0	0	0	
44	132	200	7	0	0	1	0	1	0	
45	44	840	6	1	0	1	1	0	0	
46	143	345	5	0	0	1	0	1	0	
47	107	990	8	0	0	0	1	0	0	
48	11	180	9	0	1	0	0	0	0	
49	40	120	10	1	0	0	0	0	0	
50	1	825	10	0	1	0	1	0	1	
51	158	60	6	1	0	0	1	1	0	
52	140	335	5	0	0	1	0	0	0	
53	159	190	7	0	0	0	1	0	1	
54	89	690	10	1	0	1	0	1	0	
55	160	985	6	1	0	0	1	0	0	
56	36	180	5	0	0	0	0	1	0	
57	161	845	7	1	0	0	0	0	1	
58	1	940	8	0	1	1	1	0	0	
59	1	780	7	0	0	0	1	0	0	
60	62	855	5	1	0	0	1	0	0	
61	4	775	6	0	0	0	1	0	0	
62	125	620	8	0	0	1	0	0	1	
63	27	445	6	0	0	1	1	0	1	
64	162	965	9	1	1	0	1	0	0	
65	2	345	10	0	0	0	1	0	0	
66	101	870	5	0	0	1	1	0	0	
67	137	195	6	0	1	0	0	0	0	
68	163	670	7	1	1	0	0	1	0	
69	97	450	7	0	1	1	0	0	1	
70	27	635	7	1	0	1	0	0	1	
71	50	300	8	1	0	1	0	0	0	
72	1	305	5	1	0	1	0	0	1	
73	164	825	5	0	1	1	0	1	0	
74	94	440	10	1	0	0	1	0	0	
75	91	135	10	0	1	0	1	0	0	
76	66	280	7	0	1	0	1	1	0	
77	49	950	7	0	0	1	1	0	1	
78	1	660	10	0	0	0	0	0	1	
79	67	410	9	0	1	0	1	0	0	
80	44	910	9	0	0	0	0	0	1	
81	130	930	9	0	1	0	0	0	1	
82	138	520	10	1	0	0	0	0	1	
83	1	240	10	0	0	0	0	0	1	
84	1	975	7	0	0	1	0	0	1	
85	12	340	10	0	0	0	0	1	0	
86	77	485	7	0	0	0	0	1	0	
87	146	540	9	1	1	0	0	1	0	
88	52	275	5	0	0	1	1	0	0	
89	74	245	7	1	0	0	0	0	0	
90	165	565	10	1	0	0	1	0	1	
91	20	460	7	0	0	1	0	0	0	
92	61	225	9	0	1	0	0	0	0	
93	66	440	9	1	0	1	1	0	0	
94	1	550	10	1	1	0	0	1	0	
95	1	525	9	0	0	0	0	0	1	
96	87	315	5	0	0	0	0	0	1	
97	75	390	8	0	1	1	1	0	0	
98	1	660	10	0	0	0	0	0	1	
99	1	390	8	0	0	0	0	1	1	
100	122	940	9	1	0	0	0	1	0	
101	43	700	8	0	0	1	0	0	0	
102	130	930	9	0	1	0	0	0	1	
103	160	985	6	1	0	0	1	0	0	
104	44	910	9	0	0	0	0	0	1	
105	136	920	7	0	0	1	1	0	0	
106	1	150	5	0	1	1	0	0	1	
107	4	775	6	0	0	0	1	0	0	
108	1	940	8	0	1	1	1	0	0	
109	101	870	5	0	0	1	1	0	0	
110	1	305	5	1	0	1	0	0	1	
111	122	940	9	1	0	0	0	1	0	
112	101	790	8	1	0	0	0	1	1	
113	130	930	9	0	1	0	0	0	1	
114	101	790	8	1	0	0	0	1	1	
115	162	965	9	1	1	0	1	0	0	
116	30	225	8	0	1	1	1	0	0	
117	30	225	8	0	1	1	1	0	0	
118	160	985	6	1	0	0	1	0	0	
119	2	345	10	0	0	0	1	0	0	
120	1	250	5	0	0	0	0	1	1	
121	130	930	9	0	1	0	0	0	1	
122	97	450	7	0	1	1	0	0	1	
123	7	620	10	1	0	1	0	0	1	
124	130	930	9	0	1	0	0	0	1	
125	101	790	8	1	0	0	0	1	1	
126	1	660	10	0	0	0	0	0	1	
127	162	965	9	1	1	0	1	0	0	
128	45	370	10	1	0	1	0	1	0	
129	90	850	8	0	0	1	0	1	0	
130	119	650	8	0	1	0	0	0	0	
131	163	670	7	1	1	0	0	1	0	
132	163	670	7	1	1	0	0	1	0	
133	101	790	8	1	0	0	0	1	1	
134	1	825	10	0	1	0	1	0	1	
135	130	930	9	0	1	0	0	0	1	
136	1	660	10	0	0	0	0	0	1	
137	122	940	9	1	0	0	0	1	0	
138	7	620	10	1	0	1	0	0	1	
139	101	790	8	1	0	0	0	1	1	
140	101	790	8	1	0	0	0	1	1	
141	122	940	9	1	0	0	0	1	0	
142	27	635	7	1	0	1	0	0	1	
143	4	775	6	0	0	0	1	0	0	
144	163	670	7	1	1	0	0	1	0	
145	162	965	9	1	1	0	1	0	0	
146	89	690	10	1	0	1	0	1	0	
147	101	790	8	1	0	0	0	1	1	
148	8	740	7	0	1	1	0	0	0	
149	164	825	5	0	1	1	0	1	0	
150	164	825	5	0	1	1	0	1	0	
151	94	440	10	1	0	0	1	0	0	
152	1	825	10	0	1	0	1	0	1	
153	130	930	9	0	1	0	0	0	1	
154	122	940	9	1	0	0	0	1	0	
155	133	405	9	0	0	0	1	0	1	
156	1	550	10	1	1	0	0	1	0	
157	101	790	8	1	0	0	0	1	1	
158	164	825	5	0	1	1	0	1	0	
159	101	790	8	1	0	0	0	1	1	
160	1	825	10	0	1	0	1	0	1	
161	146	540	9	1	1	0	0	1	0	
162	152	820	7	0	0	0	1	0	0	
163	130	930	9	0	1	0	0	0	1	
164	89	690	10	1	0	1	0	1	0	
165	101	790	8	1	0	0	0	1	1	
166	133	405	9	0	0	0	1	0	1	
167	1	825	10	0	1	0	1	0	1	
168	152	820	7	0	0	0	1	0	0	
169	136	920	7	0	0	1	1	0	0	
170	162	965	9	1	1	0	1	0	0	
171	7	620	10	1	0	1	0	0	1	
172	101	790	8	1	0	0	0	1	1	
173	163	670	7	1	1	0	0	1	0	
174	152	820	7	0	0	0	1	0	0	
175	50	300	8	1	0	1	0	0	0	
176	136	920	7	0	0	1	1	0	0	
177	101	790	8	1	0	0	0	1	1	
178	163	670	7	1	1	0	0	1	0	
179	160	985	6	1	0	0	1	0	0	
180	136	920	7	0	0	1	1	0	0	
181	101	870	5	0	0	1	1	0	0	
182	7	620	10	1	0	1	0	0	1	
183	1	540	10	0	0	0	0	1	0	
184	101	870	5	0	0	1	1	0	0	
185	101	790	8	1	0	0	0	1	1	
186	162	965	9	1	1	0	1	0	0	
187	7	620	10	1	0	1	0	0	1	
188	1	825	10	0	1	0	1	0	1	
189	164	825	5	0	1	1	0	1	0	
190	89	690	10	1	0	1	0	1	0	
191	101	790	8	1	0	0	0	1	1	
192	101	790	8	1	0	0	0	1	1	
193	94	440	10	1	0	0	1	0	0	
194	71	440	7	0	0	0	1	1	0	
195	7	620	10	1	0	1	0	0	1	
196	71	595	8	1	0	1	0	1	0	
197	50	300	8	1	0	1	0	0	0	
198	1	825	10	0	1	0	1	0	1	
199	130	930	9	0	1	0	0	0	1	
200	101	790	8	1	0	0	0	1	1	
201	1	660	10	0	0	0	0	0	1	
202	163	670	7	1	1	0	0	1	0	
203	89	690	10	1	0	1	0	1	0	
204	1	825	10	0	1	0	1	0	1	
205	97	450	7	0	1	1	0	0	1	
206	122	940	9	1	0	0	0	1	0	
207	163	670	7	1	1	0	0	1	0	
208	7	620	10	1	0	1	0	0	1	
209	163	670	7	1	1	0	0	1	0	
210	89	690	10	1	0	1	0	1	0	
211	162	965	9	1	1	0	1	0	0	
212	136	920	7	0	0	1	1	0	0	
213	1	940	8	0	1	1	1	0	0	
214	101	870	5	0	0	1	1	0	0	
215	101	790	8	1	0	0	0	1	1	
216	162	965	9	1	1	0	1	0	0	
217	146	540	9	1	1	0	0	1	0	
218	146	540	9	1	1	0	0	1	0	
219	101	790	8	1	0	0	0	1	1	
220	130	930	9	0	1	0	0	0	1	
221	49	950	7	0	0	1	1	0	1	
222	101	790	8	1	0	0	0	1	1	
223	89	690	10	1	0	1	0	1	0	
224	1	540	10	0	0	0	0	1	0	
225	43	700	8	0	0	1	0	0	0	
226	130	930	9	0	1	0	0	0	1	
227	49	950	7	0	0	1	1	0	1	
228	1	550	10	1	1	0	0	1	0	
229	153	505	5	0	0	1	0	0	0	
230	46	815	8	0	0	0	1	0	0	
231	155	700	9	1	0	1	1	0	0	
232	27	635	7	1	0	1	0	0	1	
233	90	850	8	0	0	1	0	1	0	
234	8	740	7	0	1	1	0	0	0	
